,Regulatory Gene,Target Gene,weight
605,ZNF691,ZNF611,0.0172138845653129
606,ZNF280D,SP1,0.0172126500081985
607,MGA,ZNF436,0.0172121569288151
608,MGA,ZNF225,0.0172083895937555
609,ZFP69B,ZNF880,0.0172039085951601
610,LYL1,SNAPC5,0.0172004674531225
611,KLF12,ZNF24,0.0171931011654823
612,ATF4,DBP,0.0171902775571646
613,ZNF318,RELB,0.0171850169565196
614,ZSCAN29,ZFP91,0.0171708235853098
615,THAP7,ZNF428,0.0171622271824044
616,TCF4,FOXJ3,0.0171603799062703
617,NR3C1,RBPJ,0.0171561070790624
618,SRF,ZNF814,0.0171508723141815
619,MBD1,RELB,0.0171499337111358
620,IRF8,ZNF675,0.0171404066703403
621,ZNF837,ZNF787,0.0171309731911636
622,KLF10,PRDM8,0.0171121047666733
623,BACH1,ZBTB10,0.0171105398298474
624,LYL1,ZNF524,0.0171069500955487
625,ETS1,CHAMP1,0.0170725964872316
626,ZNF549,ZNF667,0.0170705812310117
627,SON,RREB1,0.0170687698897837
628,ZNF267,ZNF281,0.0170541045002105
629,KLF8,EGR2,0.0170535104049218
630,HINFP,ZNF232,0.0170494979804419
631,ETV2,ZNF597,0.01704183949447
632,ZNF654,ZNF436,0.0170398013496374
633,HHEX,ZBTB6,0.0170382516595874
634,ZNF451,USF2,0.0170251422724717
635,MTF2,IRF9,0.0170249281081709
636,FOS,JUN,0.0170234981554902
637,ZNF581,ELF2,0.0170212604860848
638,JUNB,JUND,0.017017250481856
639,ZNF432,ZNF518A,0.0170106663999041
640,NCOA2,ZBTB11,0.0170106503482858
641,CXXC5,IRF4,0.0170001428989022
642,E2F3,PRMT3,0.0169967647756956
643,ZNF329,MSC,0.0169950781220597
644,LEF1,ZNF395,0.0169856785866215
645,HMGN3,TFE3,0.0169725526668876
646,NFX1,JUND,0.0169570064291035
647,RREB1,ZNF726,0.0169524064097557
648,ZNF165,ZFAT,0.0169511274879106
649,ARID5B,NR4A3,0.0169506280308575
650,ZNF24,CSRNP2,0.0169495811207307
651,ZNF100,ZNF639,0.016948868212364
652,ZBTB7A,NFKB1,0.0169487987643291
653,ZNF710,ZNF205,0.0169467427461612
654,SRF,NR2C2,0.0169163767106283
655,TFEC,ZNF513,0.0169105674234649
656,KLF10,E2F5,0.0169101190571258
657,ZNF404,ZNF83,0.0169100149765825
658,ATF5,ZNF503,0.0168890284732352
659,DRAP1,ATMIN,0.0168832256696501
660,MGA,ATF2,0.0168786067792714
661,HMGN3,ZNF362,0.0168784087839589
662,ZNF507,ZBTB25,0.0168748418390197
663,HHEX,ZBTB7A,0.0168747758576696
664,ZNF496,TFDP1,0.0168626606501233
665,ZNF225,FOSB,0.0168619360470598
666,ZNF280D,ZNF445,0.0168614202971308
667,ZNF558,ZNF331,0.0168612080584602
668,ZNF550,ZNF546,0.0168511943366641
669,ZNF451,ZNF226,0.0168457271116075
670,ZBTB4,JAZF1,0.0168387502001509
671,ZNF43,ZNF768,0.0168261573270034
672,ZNF319,ZNF607,0.0168249217313488
673,GPBP1,E2F5,0.0168166562164392
674,ZNF592,YBX3,0.0167939285103696
675,MYSM1,ZBTB37,0.016773687909469
676,ZNF691,DNMT1,0.0167666060820469
677,KLF3,EGR3,0.0167619363999427
678,AKNA,MEF2B,0.0167573153778936
679,E2F1,GLMP,0.0167562587922202
680,ZNF718,ZNF765,0.0167556504934282
681,BBX,ZNF180,0.0167551138108959
682,MYC,SREBF1,0.0167529032465925
683,ZBTB7A,ZNF212,0.0167442311003701
684,AHR,SPIB,0.0167414179989733
685,E2F7,SPIB,0.0167376330606437
686,ZNF585B,ZNF597,0.0167271067799703
687,ZNF225,JUND,0.0167270122361399
688,IRF3,GTF2IRD2B,0.0167263663223878
689,LYL1,KLF11,0.0167218387663974
690,ZNF496,ZNF91,0.016714694494349
691,ZBTB7A,ERF,0.0167140785327763
692,ZNF592,MXI1,0.0167130787709306
693,ZNF564,ZBTB5,0.016705153953729
694,USF1,EGR1,0.0167022766199037
695,MXD1,TCF7L2,0.0166889764341913
696,ZNF367,PRMT3,0.0166855133239228
697,ZNF107,ZNF45,0.0166827559334845
698,GATAD2B,ZNF485,0.0166802609452525
699,ZNF761,PA2G4,0.0166780254825539
700,PURA,TCF7L2,0.0166772660698784
701,ZEB1,MGA,0.016675928560837
702,ZNF559,RXRA,0.0166758471346051
703,ZNF891,PAX8,0.0166742826948396
704,ZNF451,ZNF514,0.0166714219377379
705,ZFP62,TIGD5,0.0166710027276853
706,ZNF217,SP140,0.0166661423375776
707,FLI1,ZNF296,0.0166613266601223
708,ZFPM1,GTF3A,0.0166594871977009
709,ZNF32,EEA1,0.0166553250397327
710,SP110,MBD4,0.0166553015141296
711,IRF8,KLF3,0.0166544122987899
712,ZNF57,TRERF1,0.0166431131501342
713,KLF6,GLMP,0.0166417514717793
714,TGIF1,LEF1,0.0166297242644241
715,HMGA1,MAFB,0.0166256181379976
716,ETS1,NR1D2,0.0166224480531471
717,ATF5,MAFK,0.016607753560364
718,ZNF572,ZNF92,0.0166025426934848
719,KDM5B,ZNF428,0.0165998820074495
720,ZNF280D,E2F4,0.0165885154330771
721,ZNF672,BCL6,0.0165858482817218
722,ZBTB18,CENPA,0.0165660464415069
723,HMG20B,TCF3,0.0165642308717724
724,ZNF518A,ZNF524,0.0165590366428631
725,ZBTB44,HMGN3,0.0165543527286289
726,ZNF446,ZNF248,0.0165511485754198
727,FOXJ3,FOXN2,0.0165476664971036
728,ZNF362,KLF6,0.0165405464645859
729,BCL6,ZNF791,0.0165308661769815
730,ZBTB4,XBP1,0.0165279526028229
731,ZNF217,NR4A1,0.0165129729621221
732,ZBTB22,ZBTB42,0.016508509067501
733,SRCAP,ZNF394,0.0165069529993392
734,ZNF585B,GATAD2B,0.0164996730647549
735,RELB,TET3,0.0164984014209696
736,ZNF292,ZNF177,0.0164958977861354
737,ARNT,NFX1,0.0164936755336942
738,CXXC5,ZNF821,0.0164852371756169
739,MXD1,GLI4,0.0164844905625546
740,ZBTB1,CREB3,0.0164754528444607
741,SKIL,TCFL5,0.0164654536997786
742,ZNF414,PCGF6,0.0164634178791367
743,ZNF551,JAZF1,0.0164618418681501
744,ZNF154,ZNF33A,0.016459567409627
745,ELF2,ELF1,0.0164594584640849
746,ZNF414,STAT1,0.016443182440829
747,ZNF225,ZNF616,0.0164394912195594
748,PRDM4,FOXO3,0.0164300760856995
749,NCOA3,ARID3A,0.0164248648369599
750,ZNF524,ZNF581,0.0164114283161702
751,ZNF407,ZFP90,0.0164108101936787
752,NRL,ZNF496,0.0163988775373817
753,ZNF550,JUND,0.0163957629588455
754,KLF10,LEF1,0.0163915375043344
755,ZNF425,ZNF503,0.0163876140198602
756,SP110,UBP1,0.0163839338998063
757,GMEB1,ZNF586,0.0163814131890927
758,ZKSCAN1,SP110,0.0163772385534138
759,MLXIP,SETDB1,0.0163770882197668
760,ZNF585B,MBNL2,0.0163712242446856
761,ZBED5,ZNF630,0.0163527333933318
762,MEF2A,ZBTB37,0.0163524584676177
763,CENPX,ATF2,0.0163488272415569
764,ZNF280D,ZSCAN12,0.0163427067627724
765,ZNF320,TERF1,0.0163405064724154
766,ZBTB7A,MYPOP,0.0163392344489767
767,XBP1,ZNF503,0.0163321609370235
768,ZNF212,ZBTB4,0.0163253513900467
769,GPBP1L1,ZNF195,0.0163233153294272
770,CEBPG,ZNF286B,0.0163189984878442
771,TSC22D1,TET3,0.0163183739403364
772,STAT6,CSRNP1,0.0163049466003458
773,AEBP2,ZNF518B,0.0162948132280973
774,LYL1,BAZ2B,0.0162894339408987
775,MYPOP,TBPL1,0.0162811151057896
776,SPIB,KLF10,0.016279425634268
777,ZNF644,ZZZ3,0.0162714155379882
778,ZNF681,ZNF766,0.0162573244744082
779,ZNF675,ZNF592,0.0162554605606564
780,ZNF880,PRDM10,0.0162488066231822
781,ZNF559,ZNF266,0.0162483441360074
782,ELF2,THYN1,0.0162483218279298
783,ZNF410,ZNF737,0.0162190258898681
784,ZNF266,ZNF83,0.0162122743100947
785,RORA,DRAP1,0.0162119475200213
786,IRF8,PA2G4,0.0161954816735775
787,ZEB1,ZNF852,0.0161929743758055
788,ZFP91,MTF1,0.0161927595721688
789,ZNF700,NFE2L2,0.0161867260275207
790,ELF2,PRDM4,0.0161849464702868
791,IRF4,NFYA,0.0161818488799942
792,ZNF484,KLF7,0.0161621215671428
793,ZNF525,ZNF263,0.0161525567695004
794,ZNF596,ZNF780A,0.01614510927877
795,LYL1,SKI,0.0161438688173927
796,ZNF32,HMG20A,0.0161387216312862
797,E4F1,FOXK2,0.0161386509210267
798,SCML4,ZNF273,0.016123031297884
799,ZEB1,ZNF655,0.0161165644197813
800,ZNF267,SOX12,0.0161152353839856
801,ZNF107,NCOA3,0.016110360408832
802,NCOA2,ZNF32,0.0161022684318999
803,FOXJ3,YBX3,0.0160983956842873
804,ZNF184,ZKSCAN8,0.016090999073577
805,ZNF439,SKI,0.0160881440314446
806,ZNF678,ZNF468,0.0160878180036133
807,MTERF4,ZNF518A,0.0160868632691902
808,TIGD7,ZNF493,0.0160867795295174
809,RARG,HIVEP1,0.0160848115352867
810,ZNF43,GTF2IRD2B,0.0160821170067755
811,ZBED3,SMAD3,0.0160761454158525
812,E2F6,EGR3,0.0160760941835906
813,ZSCAN29,DBP,0.0160721022535716
814,ZNF100,CREB3,0.0160704093564899
815,ZNF804A,ZNF407,0.0160667264405225
816,NFIL3,CREM,0.0160567850292922
817,SNAPC5,HMGN3,0.0160283946131703
818,ZNF675,RREB1,0.0160266124566042
819,ZNF428,ZFHX3,0.016022036111625
820,MEF2B,AHR,0.0160214814316029
821,MAF,IRF4,0.0160117111024214
822,ZNF416,ZNF224,0.0160116911323878
823,CENPX,ELF4,0.0160083791250504
824,ZNF318,SON,0.0160075045323338
825,ZNF337,ZNF266,0.0160047410885007
826,RARA,MAF,0.0160021743814633
827,LYL1,ZNF318,0.0159963625137772
828,ZEB1,ZNF107,0.0159915359408079
829,ZNF318,IKZF3,0.0159824124276001
830,THAP7,SRCAP,0.0159806714792772
831,SNAPC5,FOXP1,0.0159779994134713
832,ZNF664,NCOA1,0.0159738425274023
833,EEA1,POU5F1,0.0159717831675495
834,ARID5B,ZNF763,0.0159674875882341
835,ZNF225,ZBTB42,0.0159636497264705
836,ZNF761,ZNF778,0.0159593173342546
837,MBD4,ZNF234,0.0159575427403643
838,ATF2,DR1,0.0159514863995871
839,DRAP1,ZBTB10,0.0159490335407137
840,LYL1,PURB,0.0159414933593415
841,MEF2A,CLOCK,0.0159378449505406
842,ZKSCAN8,NFE2L1,0.0159347818290166
843,ZNF419,CREB1,0.0159188547570553
844,ZNF280D,ZNF827,0.0159170809330582
845,ZNF165,ZNF667,0.0159148293289997
846,ZBTB37,ASH1L,0.0159133504488185
847,ZBTB11,ZFPM1,0.0159112287874205
848,NCOA1,ZNF431,0.0159092197423247
849,ZNF432,NR4A2,0.0159064448812928
850,ZNF528,ZMAT1,0.0159012037335383
851,ZBTB7A,GCM1,0.0158963597884009
852,KMT2A,ZNF682,0.015895959601453
853,TCFL5,ZNF791,0.0158917249803711
854,ZNF761,YBX1,0.0158911135296533
855,ELF2,HIF1A,0.0158902858759405
856,SP110,ZNF579,0.0158729855799583
857,MTERF4,KLF2,0.0158543994938327
858,BPTF,TCFL5,0.0158486553882793
859,ZBTB32,NFXL1,0.0158468018249206
860,NCOA2,ARID5B,0.0158447878165652
861,ZNF691,BATF,0.0158390710106298
862,ZEB1,ZNF765,0.0158323126501491
863,MTERF4,ZNF770,0.0158268635061951
864,MGA,ZFP30,0.0158231952502679
865,ZNF490,ZNF263,0.0158219017178827
866,MBNL2,IRF3,0.0158143921046608
867,ZNF354B,GTF3A,0.0158111363297161
868,MLXIP,ZNF347,0.0158075212875914
869,ZNF549,CENPA,0.0158067439608208
870,CENPB,ZNF787,0.0158049479649423
871,ZNF551,IRF9,0.0158012698831702
872,ZNF737,FOXO1,0.0157999590068431
873,ZNF197,ZNF677,0.0157997223703914
874,CENPA,ETS2,0.0157945470141319
875,MBD6,ZNF284,0.0157856851763912
876,LYL1,ZNF24,0.0157855544962504
877,ZNF217,ZNF107,0.0157819044227914
878,ZNF831,ARID5B,0.0157807196739213
879,ZNF672,MYCL,0.0157753017981619
880,ZNF354B,BRF2,0.0157628336619246
881,ZBTB1,ZBTB45,0.0157608062509944
882,SP1,MBNL2,0.0157570616806489
883,RELB,ZNF90,0.0157557345593438
884,MLXIP,ZNF814,0.0157555902166868
885,ZNF844,ARID3A,0.0157538135100905
886,ZFP37,ZNF467,0.0157537598871791
887,NFXL1,FOSL1,0.015752006909244
888,E2F5,PAX5,0.0157500527690687
889,NCOA2,ZNF24,0.0157497528630055
890,ZNF678,ZNF672,0.0157487931203779
891,NFXL1,AHR,0.015737631593015
892,HHEX,ZNF296,0.0157346782887714
893,MLXIP,TET3,0.0157330802523208
894,RBAK,NR2C2,0.0157271355999226
895,ZNF404,CIC,0.0157265512677514
896,ZNF26,ZBTB2,0.0157230411076826
897,ZNF451,ZNF628,0.0157142516634177
898,NFIL3,IRF8,0.0157081574096794
899,ZNF706,ZNF385C,0.0157056575416358
900,ZNF688,CC2D1A,0.0157051178874942
901,PLAGL2,IRF4,0.015703940122183
902,ZFP69B,ZMAT1,0.0156966195466601
903,ZBTB40,ZNF776,0.0156965879418441
904,ZBTB25,ZNF616,0.0156957506676497
905,FOXO4,HOXB2,0.0156838277899517
906,LYL1,SON,0.0156802017068567
907,LYL1,ZNF761,0.0156780785566595
908,NFXL1,BACH1,0.0156753373318175
909,ZBTB6,ZNF267,0.0156510300853032
910,MLXIP,ZNF160,0.0156453799968963
911,ZKSCAN3,ZMAT1,0.0156440721385235
912,ZNF831,ZNF554,0.015631127601399
913,ATF2,RBCK1,0.0156190539073558
914,ETV6,ZNF607,0.0156152119822011
915,MYBL2,TFDP1,0.0156132840482251
916,KDM5B,JUND,0.0156057039590678
917,ZEB2,ZSCAN18,0.015605498056054
918,MYCN,SPIB,0.0156052887178329
919,RFX3,ZSCAN18,0.015603687020157
920,SP110,GATAD2B,0.0155966285464047
921,NFATC1,ZNF345,0.0155904808972819
922,NFATC3,ZGLP1,0.0155883333623259
923,ZXDC,RFX3,0.0155875881656612
924,GATAD2B,ZNF207,0.0155864068881365
925,ETV3,ZNF667,0.0155799198677622
926,ZNF341,ZNF232,0.0155796229485045
927,ZNF439,BHLHE40,0.0155710849452737
928,ZEB1,ZNF260,0.0155709821843725
929,ZNF225,ELF4,0.0155702017752624
930,NFYB,HOXB2,0.0155674190532291
931,CHAMP1,PLAGL2,0.0155587644937774
932,SON,ZNF331,0.015555969612074
933,HIVEP2,CTCF,0.0155542766683709
934,ETS2,SPIB,0.0155472233435966
935,STAT5B,CGGBP1,0.0155460374758244
936,BAZ2A,ZNF45,0.015545810909143
937,ATF2,NFKB1,0.0155450855089606
938,WIZ,SMAD5,0.0155374463554803
939,PURB,THAP11,0.0155357813868747
940,ZNF213,ZNF555,0.0155306423897252
941,HIVEP1,NR3C1,0.0155302518824227
942,ZNF394,ZNF101,0.0155215360076473
943,MYBL2,TEAD2,0.0155022571302763
944,ZNF142,ZBTB17,0.0154937829575948
945,HHEX,ZNF267,0.0154853058118507
946,ZNF630,ZNF416,0.0154839204764069
947,E2F5,FOXO1,0.0154732156912503
948,MBD1,ZNF737,0.0154706703695164
949,ZNF439,STAT6,0.0154546248846663
950,YBX1,CENPA,0.015452596352127
951,HIVEP1,RARA,0.0154432800199189
952,ZNF160,MYCN,0.0154418455467003
953,NFKB2,CAMTA2,0.0154287858633499
954,THAP4,CENPB,0.0154248443001028
955,E2F5,NFE2L2,0.0154220455120949
956,ZNF841,TTF1,0.0154190275795093
957,ZNF304,ZNF652,0.0154157025158939
958,ZNF451,IRF4,0.0154112465787246
959,SETDB2,E2F6,0.0154108767518997
960,ZNF837,PHF1,0.0154096990028415
961,ZNF22,TFCP2,0.0154067226463814
962,E2F5,ZNF680,0.0154037183079442
963,ZNF225,ZNF408,0.0153851376413743
964,ZNF225,GLI4,0.0153828892932674
965,SPEN,PRR12,0.0153735795994437
966,SP110,ZNF414,0.0153696069660989
967,HBP1,ZBTB21,0.015361476939092
968,POU2F2,SKI,0.0153609871924168
969,ZNF706,KDM2A,0.0153609725609507
970,ZBTB9,ZNF264,0.0153583519176504
971,ZNF639,ZNF573,0.0153542393963091
972,MAFB,AHR,0.0153429252492763
973,ZNF587B,ZNF563,0.0153392562704592
974,ZBTB7B,ZNF718,0.0153336896322977
975,ARID5B,MYB,0.0153327920153606
976,ZNF296,ARID5B,0.0153222077527335
977,ZNF428,ZNF320,0.015317762633621
978,ATMIN,CSRNP2,0.0153086666714327
979,KLF8,ZNF83,0.0153073924821217
980,SON,CGGBP1,0.0152998705867532
981,NAIF1,SMAD5,0.015298435794653
982,ZNF101,PRDM2,0.0152955472390731
983,SNAPC5,ZNF514,0.0152854130546879
984,ZNF641,JRK,0.0152805754672607
985,ZNF232,CSRNP1,0.0152798629895503
986,ZNF804A,ZNF616,0.0152766165073209
987,NFE2L1,EGR3,0.0152748862621296
988,SETDB1,ZBED1,0.0152720112035773
989,MBD1,ZNF718,0.0152685693756952
990,MLXIP,ZNF800,0.015267231790542
991,ZBTB22,BCL11A,0.0152614220036162
992,ZNF518A,SLC2A4RG,0.015250409024116
993,NCOA1,BBX,0.0152467123738432
994,HMG20A,USF2,0.0152449649066685
995,ZNF217,NR1H2,0.0152418110054566
996,ANKZF1,ZNF510,0.015238248611104
997,EGR1,MYPOP,0.0152357637318274
998,ZNF470,RLF,0.0152324411959747
999,ZNF549,MBNL2,0.0152109664499735
1000,GTF2I,CAMTA1,0.0152023694961264
1001,ZNF736,ZNF524,0.0151961155148143
1002,ZEB1,SETDB1,0.0151917456321652
1003,THAP7,ZNF414,0.0151897622710637
1004,ZNF596,KIN,0.015187841125595
1005,ZNF675,KDM2A,0.0151870236034197
1006,ATF5,MEF2D,0.0151717888045332
1007,ZNF668,PRDM10,0.0151708128489564
1008,ZBTB4,MYC,0.0151586069921951
1009,RXRA,EGR2,0.0151574071302842
1010,E2F1,YBX1,0.0151544856774231
1011,ZNF549,MAFB,0.0151532937261449
1012,ZEB1,ZNF550,0.0151524810954405
1013,ZNF550,ZNF785,0.0151509512708674
1014,ZNF507,ZFP69,0.0151480782351355
1015,ZBTB1,THAP11,0.0151471149199131
1016,CEBPD,ETS2,0.0151469852467914
1017,MBD1,ZNF513,0.0151439571740881
1018,ZNF646,REST,0.0151404674321526
1019,LYL1,CREB3,0.0151321795750129
1020,ZKSCAN7,ZNF576,0.0151231877317491
1021,ZNF280D,NCOA3,0.0151043590763855
1022,SP110,HIVEP2,0.0151026224772468
1023,ZBTB34,ZNF234,0.0151010507683061
1024,ZNF316,E4F1,0.0151003425304201
1025,ZNF706,NR2C1,0.0150996348468883
1026,ZSCAN22,HINFP,0.0150982185044155
1027,BCL6,HIVEP1,0.0150960762485629
1028,ARNT,ZNF107,0.0150924068515218
1029,NR4A3,LEF1,0.0150896014658713
1030,ZNF32,ZNF101,0.0150874797998225
1031,MXD4,TFE3,0.0150765051402279
1032,ZNF791,AHRR,0.0150744379220377
1033,ELF2,NR4A3,0.0150707979936376
1034,ZNF333,ZNF215,0.015066474999021
1035,RORA,ZNF581,0.0150660132447344
1036,MBNL2,NR2F6,0.015064539332174
1037,CEBPD,IRF4,0.0150613278025078
1038,ELK3,ZNF667,0.0150602119243793
1039,ZGLP1,ZNF674,0.0150567370545661
1040,PHF21A,ZBTB21,0.0150515428684041
1041,ZNF277,ZNF559,0.0150471120418853
1042,SGSM2,SREBF1,0.0150393395287146
1043,IRF9,IRF5,0.0150387354356302
1044,FAM200B,HES6,0.0150379911740411
1045,ZNF449,RBPJ,0.0150359961782527
1046,ZNF131,ZC3H8,0.0150324166721772
1047,ZNF407,ZNF581,0.0150108649798654
1048,ZNF318,AEBP1,0.0150091381096941
1049,PBX1,ZNF527,0.0150019069045628
1050,BCL6,MYCL,0.0149976713427223
1051,ZNF791,NR4A3,0.0149914896051197
1052,ANKZF1,CEBPZ,0.0149881356045123
1053,ZNF431,ZNF749,0.0149801049376079
1054,EGR3,ZFP90,0.0149798187978361
1055,ZNF664,ZNF304,0.0149778645393905
1056,BCL6,ZNF710,0.0149773765647103
1057,YBX1,ETV3,0.0149760997666199
1058,MEF2A,ZSCAN18,0.0149722368160682
1059,ZNF780B,ZNF333,0.0149673879198902
1060,TRAFD1,NR4A3,0.0149612358340717
1061,ZNF266,KLF8,0.0149552202761534
1062,KLF7,CSRNP1,0.0149459125638576
1063,MEF2C,ZNF831,0.0149457238016795
1064,DRAP1,ZNF432,0.0149444584637385
1065,ZNF24,SP1,0.0149428379914864
1066,ZNF397,HINFP,0.0149392491880891
1067,ZNF280D,ZNF800,0.0149346177335907
1068,ZKSCAN1,IKZF3,0.0149273962324077
1069,ZEB1,ATF6,0.0149267129043646
1070,ZNF713,GTF2IRD2,0.0149213314675687
1071,ARID5B,ZEB1,0.0149190021585463
1072,ZBTB7A,YBX3,0.0149189722420198
1073,ZNF808,ZNF211,0.0149171622829707
1074,MBD1,ATF4,0.0149166814514632
1075,ZNF160,ZNF503,0.014913867821779
1076,ZXDA,ZNF91,0.0149082343409526
1077,SP140L,ZNF207,0.0149057907957561
1078,ZNF804A,ZNF91,0.0149032466666035
1079,RARA,ZNF101,0.0148987181643766
1080,SP110,ZNF718,0.0148982187899393
1081,ZNF404,ZNF506,0.0148912342754799
1082,ZNF282,MXI1,0.0148852128950282
1083,ZNF169,ZBTB32,0.0148830832392439
1084,MGA,SRCAP,0.0148770377047377
1085,ZNF280D,RELB,0.0148676467615043
1086,ZNF232,STAT4,0.0148668944988437
1087,ZNF200,ZNF16,0.0148666787567162
1088,SON,ZNF444,0.0148633302906852
1089,MAF,IRF5,0.0148512796486525
1090,EEA1,L3MBTL3,0.014849690427377
1091,ATF2,ZNF217,0.0148488403164919
1092,ZNF548,ZNF771,0.0148486345964527
1093,ZNF493,ZNF275,0.014846314715465
1094,ZHX2,RBPJ,0.0148453130073156
1095,GPBP1,CENPA,0.0148442259417406
1096,PLAGL2,ZNF821,0.0148438697987181
1097,ZXDC,AHRR,0.0148403302500329
1098,ZNF687,FOXM1,0.014835481934997
1099,RFX3,ZNF880,0.0148329313674583
1100,PRDM8,EGR2,0.0148253105396427
1101,IRF7,ZNF354A,0.0148115675177256
1102,ZNF770,IKZF1,0.0148112911691269
1103,ZNF160,MEF2B,0.0148022550968511
1104,ZNF426,ZNF688,0.0148011496236866
1105,ZNF280D,ZXDC,0.0147937141408801
1106,MGA,ZNF654,0.0147933857136877
1107,HIVEP1,PLAGL1,0.0147853913726337
1108,ZSCAN16,ZNF404,0.0147836751801929
1109,EGR3,CREBL2,0.0147713830423341
1110,NFXL1,MAFB,0.0147646745696549
1111,ZNF416,BAZ2A,0.0147643864931608
1112,NCOA2,ARNTL,0.0147631598111444
1113,ZNF737,RXRA,0.014754088512876
1114,JUNB,TCF7L2,0.0147536013654355
1115,FOXJ2,ZNF445,0.0147487398864686
1116,TSHZ1,ZNF66,0.0147459091667802
1117,MBD6,ATF6,0.0147417954742775
1118,ZNF574,ZNF83,0.0147412956187993
1119,NRL,ZNF250,0.0147361568657718
1120,ZNF577,BORCS8-MEF2B,0.0147353990482189
1121,SRCAP,ZNF580,0.0147337325960509
1122,SP110,ZNF224,0.0147285948522666
1123,VEZF1,NFATC1,0.0147245033081084
1124,ZNF266,PA2G4,0.0147223069923193
1125,ZNF148,SKI,0.0147133016657443
1126,SRCAP,GATAD2A,0.0147077841192885
1127,KLF12,ZBTB38,0.014704228128833
1128,KDM2B,HIVEP1,0.0146987520612204
1129,ZNF195,CREB3L4,0.0146866960925884
1130,PHF1,ATF3,0.0146825288317925
1131,MEF2A,ZNF726,0.0146774533365204
1132,ZNF737,PRR12,0.0146753176236034
1133,ELF2,ZNF765,0.0146687080542216
1134,ANKZF1,ZNF253,0.0146646487271447
1135,ZNF585B,RBAK,0.0146630884223746
1136,ZNF131,ZBTB45,0.0146604541351887
1137,CEBPA,FOSL2,0.0146561844997294
1138,ZNF678,SETDB1,0.0146560059297724
1139,MBNL2,CREB3L2,0.0146498777596752
1140,ZNF529,TCF7L2,0.0146476620143186
1141,ZBTB45,MSC,0.0146470173361499
1142,IRF8,CAMTA1,0.014645102521207
1143,ZNF592,ZBTB32,0.0146380092377389
1144,ZNF549,SP3,0.0146370831238457
1145,ZNF713,ZNF852,0.0146349421251653
1146,MXD1,JUND,0.0146334877883031
1147,PA2G4,NFX1,0.0146317311427292
1148,ZNF487,NR3C1,0.0146309300320854
1149,NFKB2,THAP5,0.014629718602981
1150,FOS,SKI,0.0146295115578591
1151,ZNF777,STAT1,0.0146280989836915
1152,ZNF549,TCFL5,0.0146251113725125
1153,MGA,ATF6,0.0146237190193637
1154,SP4,ZNF581,0.0146233266607305
1155,ZXDB,ZBTB44,0.0146213823365757
1156,SRCAP,YY1,0.0146136964397583
1157,ZNF148,ZNF207,0.0146127202566623
1158,SRCAP,ZNF256,0.0146115057249254
1159,PLAGL2,JUND,0.0146106437202884
1160,CREB3L2,ZNF514,0.0146105584602212
1161,ZNF672,AHR,0.0146104186934167
1162,ZFP3,ZNF607,0.0146072355960438
1163,ZEB2,CREB3,0.0146060941615347
1164,ZNF41,ZNF695,0.0146039379220455
1165,ZNF280D,HBP1,0.0145998622348448
1166,ELF4,ZNF579,0.0145994289999268
1167,SON,ZNF514,0.0145989083067053
1168,ZNF414,IRF9,0.0145935200345896
1169,ZFP69B,ZNF362,0.0145888548123101
1170,ZNF410,STAT2,0.0145882726362658
1171,LYL1,KLF9,0.0145850628547404
1172,ZNF225,SAFB,0.014581697013989
1173,ZNF212,POU5F1,0.0145773780604755
1174,ZNF267,STAT4,0.0145730971486953
1175,MLXIP,ZNF544,0.0145671402562241
1176,ZNF337,NME2,0.0145665362812107
1177,STAT5B,ZFP1,0.0145656454534183
1178,USF1,MYPOP,0.0145606630553225
1179,ZFP91,ZNF480,0.0145500794195968
1180,MLXIP,ZNF384,0.0145445445292518
1181,TSC22D1,TRERF1,0.0145371210163559
1182,ZNF292,JUND,0.0145354887127789
1183,CEBPA,CSRNP1,0.0145347072279367
1184,THAP4,ZNF320,0.0145220875642547
1185,ZNF568,ZBTB43,0.014517735260184
1186,FOXO1,ZNF592,0.0145097803975552
1187,ZNF383,ZNF597,0.0145088908881835
1188,THAP4,ZNF652,0.0145045174498568
1189,ZNF404,ZNF207,0.0145019863933004
1190,TRAFD1,KLF6,0.0144962417582928
1191,ZNF225,PURA,0.0144948931190385
1192,MYCN,MYCL,0.0144947839524655
1193,FOXJ2,ZBTB17,0.0144933545008573
1194,NCOA2,MEF2A,0.0144914338229702
1195,ZNF799,GTF2IRD2,0.0144911267232335
1196,ZNF518A,ZNF688,0.0144905138991968
1197,HIF1A,ZNF568,0.0144895640979629
1198,CEBPD,YBX1,0.0144879763441939
1199,MXI1,ELK3,0.0144861222627337
1200,THYN1,ZNF367,0.0144817430844126
1201,KLF11,GLMP,0.0144772713959372
1202,NFIL3,RARA,0.0144735405957856
1203,ZNF623,PRR12,0.0144695810170256
1204,STAT1,GPBP1,0.0144691411166189
1205,ZNF436,ZNF75A,0.0144690052386731
1206,THAP7,ZNF32,0.014468948252243
1207,ZNF557,IRF2,0.0144607869270309
1208,ZNF592,HSF1,0.014460409072857
1209,MLXIP,RREB1,0.0144542183669086
1210,ELF2,KDM2A,0.0144531908695239
1211,ZNF8,ZNF226,0.0144503309076645
1212,ZNF592,KDM2A,0.0144454768832748
1213,E2F4,PREB,0.0144299673289781
1214,SPIB,MTERF2,0.0144146355094323
1215,ZNF23,ZNF667,0.0144124841546609
